,election_year,election_round,place_(zz_=_exterior),municipality_code,municipality_name,office,party_number,party_initials,party_name,number_of_votes
59,2014,1,ZZ,29246,HAITI,Presidente,13,PT,PARTIDO DOS TRABALHADORES,11
60,2014,1,ZZ,11525,SUICA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,718
61,2014,1,ZZ,98838,NICARAGUA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,22
62,2014,1,ZZ,29645,TIMOR-LESTE,Presidente,13,PT,PARTIDO DOS TRABALHADORES,6
63,2014,1,ZZ,98760,RUSSIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,8
64,2014,1,ZZ,98787,AFRICA DO SUL,Presidente,13,PT,PARTIDO DOS TRABALHADORES,22
65,2014,1,ZZ,29181,JORDANIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,106
66,2014,1,ZZ,11142,ARGENTINA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,122
67,2014,1,ZZ,29050,NOVA ZELANDIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,13
68,2014,1,ZZ,29874,REPUBLICA DEMOCRATICA DO CONGO,Presidente,13,PT,PARTIDO DOS TRABALHADORES,7
69,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,13,PT,PARTIDO DOS TRABALHADORES,460
70,2014,1,ZZ,11584,VENEZUELA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,210
71,2014,1,ZZ,29211,INDONESIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,2
72,2014,1,ZZ,11800,BOLIVIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,200
73,2014,1,ZZ,98906,CANADA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,395
74,2014,1,ZZ,98469,EL SALVADOR,Presidente,13,PT,PARTIDO DOS TRABALHADORES,16
75,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,13,PT,PARTIDO DOS TRABALHADORES,89
76,2014,1,ZZ,11142,ARGENTINA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,44
77,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,13,PT,PARTIDO DOS TRABALHADORES,175
78,2014,1,ZZ,29157,KUWAIT,Presidente,13,PT,PARTIDO DOS TRABALHADORES,4
79,2014,1,ZZ,98647,ROMENIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,4
80,2014,1,ZZ,11444,PARAGUAI,Presidente,13,PT,PARTIDO DOS TRABALHADORES,209
81,2014,1,ZZ,98825,INDIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,1
82,2014,1,ZZ,98540,CHINA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,10
83,2014,1,ZZ,11380,JAPAO,Presidente,13,PT,PARTIDO DOS TRABALHADORES,508
84,2014,1,ZZ,98540,CHINA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,23
85,2014,1,ZZ,98205,TAILANDIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,5
86,2014,1,ZZ,29165,KENIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,14
87,2014,1,ZZ,98280,REPUBLICA DOMINICANA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,89
88,2014,1,ZZ,98507,COSTA RICA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,50
89,2014,1,ZZ,98426,FINLANDIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,24
90,2014,1,ZZ,29130,MALASIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,4
91,2014,1,ZZ,98787,AFRICA DO SUL,Presidente,13,PT,PARTIDO DOS TRABALHADORES,34
92,2014,1,ZZ,11428,MEXICO,Presidente,13,PT,PARTIDO DOS TRABALHADORES,191
93,2014,1,ZZ,39160,ESLOVENIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,7
94,2014,1,ZZ,98981,AUSTRALIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,114
95,2014,1,ZZ,11240,ESPANHA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,217
96,2014,1,ZZ,2828,TAIWAN,Presidente,13,PT,PARTIDO DOS TRABALHADORES,17
97,2014,1,ZZ,11541,SURINAME,Presidente,13,PT,PARTIDO DOS TRABALHADORES,200
98,2014,1,ZZ,11568,URUGUAI,Presidente,13,PT,PARTIDO DOS TRABALHADORES,104
99,2014,1,ZZ,98086,EGITO,Presidente,13,PT,PARTIDO DOS TRABALHADORES,20
100,2014,1,ZZ,98582,COSTA DO MARFIM,Presidente,13,PT,PARTIDO DOS TRABALHADORES,34
101,2014,1,ZZ,11800,BOLIVIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,38
102,2014,1,ZZ,11207,COREIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,2
103,2014,1,ZZ,98485,DINAMARCA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,91
104,2014,1,ZZ,11223,EQUADOR,Presidente,13,PT,PARTIDO DOS TRABALHADORES,73
105,2014,1,ZZ,11800,BOLIVIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,33
106,2014,1,ZZ,11584,VENEZUELA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,10
107,2014,1,ZZ,29190,JAMAICA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,3
108,2014,1,ZZ,98361,NIGERIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,2
109,2014,1,ZZ,98108,TURQUIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,2
110,2014,1,ZZ,11304,GUIANA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,34
111,2014,1,ZZ,11100,ALEMANHA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,585
112,2014,1,ZZ,11444,PARAGUAI,Presidente,13,PT,PARTIDO DOS TRABALHADORES,3
113,2014,1,ZZ,11487,POLONIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,13
114,2014,1,ZZ,11444,PARAGUAI,Presidente,13,PT,PARTIDO DOS TRABALHADORES,42
115,2014,1,ZZ,11169,CHILE,Presidente,13,PT,PARTIDO DOS TRABALHADORES,219
116,2014,1,ZZ,11142,ARGENTINA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,949
117,2014,1,ZZ,11380,JAPAO,Presidente,13,PT,PARTIDO DOS TRABALHADORES,590
118,2014,1,ZZ,11444,PARAGUAI,Presidente,13,PT,PARTIDO DOS TRABALHADORES,59
119,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,13,PT,PARTIDO DOS TRABALHADORES,1036
120,2014,1,ZZ,11568,URUGUAI,Presidente,13,PT,PARTIDO DOS TRABALHADORES,347
121,2014,1,ZZ,29122,MARROCOS,Presidente,13,PT,PARTIDO DOS TRABALHADORES,4
122,2014,1,ZZ,11347,ISRAEL,Presidente,13,PT,PARTIDO DOS TRABALHADORES,15
123,2014,1,ZZ,11282,FRANCA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,961
124,2014,1,ZZ,30350,REPUBLICA CHECA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,16
125,2014,1,ZZ,98124,TUNISIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,1
126,2014,1,ZZ,11240,ESPANHA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,508
127,2014,1,ZZ,11401,LIBANO,Presidente,13,PT,PARTIDO DOS TRABALHADORES,316
128,2014,1,ZZ,98981,AUSTRALIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,37
129,2014,1,ZZ,29033,IRLANDA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,37
130,2014,1,ZZ,11126,ARABIA SAUDITA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,8
131,2014,1,ZZ,29874,REPUBLICA DEMOCRATICA DO CONGO,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,7
132,2014,1,ZZ,29009,PAISES BAIXOS,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,679
133,2014,1,ZZ,98108,TURQUIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,15
134,2014,1,ZZ,29653,CATAR,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,93
135,2014,1,ZZ,11380,JAPAO,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,899
136,2014,1,ZZ,11347,ISRAEL,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,142
137,2014,1,ZZ,11380,JAPAO,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,92
138,2014,1,ZZ,11827,GRECIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,177
139,2014,1,ZZ,11223,EQUADOR,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,146
140,2014,1,ZZ,98469,EL SALVADOR,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,47
141,2014,1,ZZ,11800,BOLIVIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,51
142,2014,1,ZZ,98361,NIGERIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,7
143,2014,1,ZZ,29050,NOVA ZELANDIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,37
144,2014,1,ZZ,11380,JAPAO,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,3553
145,2014,1,ZZ,11487,POLONIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,21
146,2014,1,ZZ,11380,JAPAO,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,2069
147,2014,1,ZZ,11525,SUICA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,829
148,2014,1,ZZ,98540,CHINA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,115
149,2014,1,ZZ,98345,NORUEGA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,128
150,2014,1,ZZ,11185,COLOMBIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,171
151,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,3450
152,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,5074
153,2014,1,ZZ,29190,JAMAICA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,3
154,2014,1,ZZ,98922,BELGICA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,455
155,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4814
156,2014,1,ZZ,39160,ESLOVENIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,5
157,2014,1,ZZ,98949,AUSTRIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,231
158,2014,1,ZZ,29211,INDONESIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,10
159,2014,1,ZZ,11584,VENEZUELA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,41
160,2014,1,ZZ,98248,SENEGAL,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,8
161,2014,1,ZZ,11444,PARAGUAI,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1290
162,2014,1,ZZ,29645,TIMOR-LESTE,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,7
163,2014,1,ZZ,98841,INGLATERRA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,2573
164,2014,1,ZZ,11444,PARAGUAI,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,115
165,2014,1,ZZ,29378,SERVIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,11
166,2014,1,ZZ,11100,ALEMANHA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,729
167,2014,1,ZZ,11444,PARAGUAI,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,114
168,2014,1,ZZ,98442,FILIPINAS,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,13
169,2014,1,ZZ,11142,ARGENTINA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,80
170,2014,1,ZZ,11282,FRANCA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1170
171,2014,1,ZZ,29165,KENIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,10
172,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1327
173,2014,1,ZZ,29033,IRLANDA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,118
174,2014,1,ZZ,98140,TRINIDAD TOBAGO,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,5
175,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1174
176,2014,1,ZZ,98086,EGITO,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,19
177,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1341
178,2014,1,ZZ,11240,ESPANHA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,916
179,2014,1,ZZ,11800,BOLIVIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,72
180,2014,1,ZZ,98604,CABO VERDE,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,3
181,2014,1,ZZ,98280,REPUBLICA DOMINICANA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,77
182,2014,1,ZZ,11380,JAPAO,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,641
183,2014,1,ZZ,11100,ALEMANHA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1167
184,2014,1,ZZ,29076,HONDURAS,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,42
185,2014,1,ZZ,98027,GUINE BISSAU,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4
186,2014,1,ZZ,98868,CUBA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,8
187,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,882
188,2014,1,ZZ,98981,AUSTRALIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,697
189,2014,1,ZZ,98647,ROMENIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4
190,2014,1,ZZ,11304,GUIANA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,26
191,2014,1,ZZ,29246,HAITI,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,5
192,2014,1,ZZ,98906,CANADA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,512
193,2014,1,ZZ,29203,IRA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,6
194,2014,1,ZZ,11380,JAPAO,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,2211
195,2014,1,ZZ,11142,ARGENTINA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,23
196,2014,1,ZZ,11509,PORTUGAL,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,127
197,2014,1,ZZ,98906,CANADA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1248
198,2014,1,ZZ,11428,MEXICO,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,459
199,2014,1,ZZ,29130,MALASIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,15
200,2014,1,ZZ,98329,PANAMA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,234
201,2014,1,ZZ,11142,ARGENTINA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,890
202,2014,1,ZZ,11401,LIBANO,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,414
203,2014,1,ZZ,11509,PORTUGAL,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1642
204,2014,1,ZZ,98582,COSTA DO MARFIM,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,5
205,2014,1,ZZ,98426,FINLANDIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,83
206,2014,1,ZZ,29025,HONG KONG,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,65
207,2014,1,ZZ,11509,PORTUGAL,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1953
208,2014,1,ZZ,11240,ESPANHA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,332
209,2014,1,ZZ,30350,REPUBLICA CHECA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,40
210,2014,1,ZZ,98000,GUATEMALA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,40
211,2014,1,ZZ,11380,JAPAO,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,780
212,2014,1,ZZ,11363,ITALIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,934
213,2014,1,ZZ,98906,CANADA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,287
214,2014,1,ZZ,29068,NAMIBIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,6
215,2014,1,ZZ,98981,AUSTRALIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,133
216,2014,1,ZZ,98523,CINGAPURA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,85
217,2014,1,ZZ,11800,BOLIVIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,526
218,2014,1,ZZ,98787,AFRICA DO SUL,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,37
219,2014,1,ZZ,98744,SUECIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,297
220,2014,1,ZZ,29116,MOCAMBIQUE,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,66
221,2014,1,ZZ,11207,COREIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,11
222,2014,1,ZZ,11525,SUICA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1425
223,2014,1,ZZ,11444,PARAGUAI,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,492
224,2014,1,ZZ,11363,ITALIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1613
225,2014,1,ZZ,29157,KUWAIT,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,9
226,2014,1,ZZ,11568,URUGUAI,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,351
227,2014,1,ZZ,11444,PARAGUAI,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,10
228,2014,1,ZZ,11266,ESTADOS UNIDOS,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,332
229,2014,1,ZZ,98838,NICARAGUA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,25
230,2014,1,ZZ,98507,COSTA RICA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,122
