,election_year,election_round,place_(zz_=_exterior),municipality_code,unnamed:_4,municipality_name,office,party_number,party_initials,party_name,number_of_votes
115,2010,1,ZZ,11142,29467.0,ARGENTINA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,1187
116,2010,1,ZZ,11142,29467.0,ARGENTINA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,5
117,2010,1,ZZ,11142,29467.0,ARGENTINA,Presidente,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTAO,6
118,2010,1,ZZ,11142,29467.0,ARGENTINA,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,20
119,2010,1,ZZ,11142,29467.0,ARGENTINA,Presidente,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,9
120,2010,1,ZZ,11142,29467.0,ARGENTINA,Presidente,43,PV,PARTIDO VERDE,294
121,2010,1,ZZ,11320,29475.0,GUIANA FRANCESA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,496
122,2010,1,ZZ,11320,29475.0,GUIANA FRANCESA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,992
123,2010,1,ZZ,11320,29475.0,GUIANA FRANCESA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,3
124,2010,1,ZZ,11320,29475.0,GUIANA FRANCESA,Presidente,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTAO,5
125,2010,1,ZZ,11320,29475.0,GUIANA FRANCESA,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,6
126,2010,1,ZZ,11320,29475.0,GUIANA FRANCESA,Presidente,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,7
127,2010,1,ZZ,11320,29475.0,GUIANA FRANCESA,Presidente,43,PV,PARTIDO VERDE,294
128,2010,1,ZZ,98086,29483.0,EGITO,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,10
129,2010,1,ZZ,98086,29483.0,EGITO,Presidente,13,PT,PARTIDO DOS TRABALHADORES,21
130,2010,1,ZZ,98086,29483.0,EGITO,Presidente,43,PV,PARTIDO VERDE,11
131,2010,1,ZZ,98981,29491.0,AUSTRALIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,14
132,2010,1,ZZ,98981,29491.0,AUSTRALIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,22
133,2010,1,ZZ,98981,29491.0,AUSTRALIA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,1
134,2010,1,ZZ,98981,29491.0,AUSTRALIA,Presidente,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTAO,1
135,2010,1,ZZ,98981,29491.0,AUSTRALIA,Presidente,43,PV,PARTIDO VERDE,12
136,2010,1,ZZ,11584,29505.0,VENEZUELA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,247
137,2010,1,ZZ,11584,29505.0,VENEZUELA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,181
138,2010,1,ZZ,11584,29505.0,VENEZUELA,Presidente,29,PCO,PARTIDO DA CAUSA OPERARIA,1
139,2010,1,ZZ,11584,29505.0,VENEZUELA,Presidente,43,PV,PARTIDO VERDE,32
140,2010,1,ZZ,11266,29513.0,ESTADOS UNIDOS,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,325
141,2010,1,ZZ,11266,29513.0,ESTADOS UNIDOS,Presidente,13,PT,PARTIDO DOS TRABALHADORES,83
142,2010,1,ZZ,11266,29513.0,ESTADOS UNIDOS,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,2
143,2010,1,ZZ,11266,29513.0,ESTADOS UNIDOS,Presidente,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,1
144,2010,1,ZZ,11266,29513.0,ESTADOS UNIDOS,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,1
145,2010,1,ZZ,11266,29513.0,ESTADOS UNIDOS,Presidente,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,1
146,2010,1,ZZ,11266,29513.0,ESTADOS UNIDOS,Presidente,43,PV,PARTIDO VERDE,123
147,2010,1,ZZ,98787,29530.0,AFRICA DO SUL,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,29
148,2010,1,ZZ,98787,29530.0,AFRICA DO SUL,Presidente,13,PT,PARTIDO DOS TRABALHADORES,16
149,2010,1,ZZ,98787,29530.0,AFRICA DO SUL,Presidente,43,PV,PARTIDO VERDE,22
150,2010,1,ZZ,98523,29548.0,CINGAPURA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,105
151,2010,1,ZZ,98523,29548.0,CINGAPURA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,12
152,2010,1,ZZ,98523,29548.0,CINGAPURA,Presidente,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,1
153,2010,1,ZZ,98523,29548.0,CINGAPURA,Presidente,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTAO,2
154,2010,1,ZZ,98523,29548.0,CINGAPURA,Presidente,43,PV,PARTIDO VERDE,17
155,2010,1,ZZ,11444,29556.0,PARAGUAI,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,632
156,2010,1,ZZ,11444,29556.0,PARAGUAI,Presidente,13,PT,PARTIDO DOS TRABALHADORES,650
157,2010,1,ZZ,11444,29556.0,PARAGUAI,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,2
158,2010,1,ZZ,11444,29556.0,PARAGUAI,Presidente,29,PCO,PARTIDO DA CAUSA OPERARIA,1
159,2010,1,ZZ,11444,29556.0,PARAGUAI,Presidente,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,4
160,2010,1,ZZ,11444,29556.0,PARAGUAI,Presidente,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTAO,1
161,2010,1,ZZ,11444,29556.0,PARAGUAI,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,4
162,2010,1,ZZ,11444,29556.0,PARAGUAI,Presidente,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,1
163,2010,1,ZZ,11444,29556.0,PARAGUAI,Presidente,43,PV,PARTIDO VERDE,75
164,2010,1,ZZ,11584,29564.0,VENEZUELA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,24
165,2010,1,ZZ,11584,29564.0,VENEZUELA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,35
166,2010,1,ZZ,11584,29564.0,VENEZUELA,Presidente,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTAO,1
167,2010,1,ZZ,11584,29564.0,VENEZUELA,Presidente,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,1
168,2010,1,ZZ,11584,29564.0,VENEZUELA,Presidente,43,PV,PARTIDO VERDE,5
169,2010,1,ZZ,11800,29572.0,BOLIVIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,44
170,2010,1,ZZ,11800,29572.0,BOLIVIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,49
171,2010,1,ZZ,11800,29572.0,BOLIVIA,Presidente,21,PCB,PARTIDO COMUNISTA BRASILEIRO,1
172,2010,1,ZZ,11800,29572.0,BOLIVIA,Presidente,29,PCO,PARTIDO DA CAUSA OPERARIA,1
173,2010,1,ZZ,11800,29572.0,BOLIVIA,Presidente,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,1
174,2010,1,ZZ,11800,29572.0,BOLIVIA,Presidente,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTAO,1
175,2010,1,ZZ,11800,29572.0,BOLIVIA,Presidente,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,1
176,2010,1,ZZ,11800,29572.0,BOLIVIA,Presidente,43,PV,PARTIDO VERDE,17
177,2010,1,ZZ,11444,29580.0,PARAGUAI,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,8
178,2010,1,ZZ,11444,29580.0,PARAGUAI,Presidente,13,PT,PARTIDO DOS TRABALHADORES,13
179,2010,1,ZZ,11444,29580.0,PARAGUAI,Presidente,43,PV,PARTIDO VERDE,6
180,2010,1,ZZ,98485,29599.0,DINAMARCA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,68
181,2010,1,ZZ,98485,29599.0,DINAMARCA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,126
182,2010,1,ZZ,98485,29599.0,DINAMARCA,Presidente,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTAO,3
183,2010,1,ZZ,98485,29599.0,DINAMARCA,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,5
184,2010,1,ZZ,98485,29599.0,DINAMARCA,Presidente,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,2
185,2010,1,ZZ,98485,29599.0,DINAMARCA,Presidente,43,PV,PARTIDO VERDE,67
186,2010,1,ZZ,11142,29602.0,ARGENTINA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,33
187,2010,1,ZZ,11142,29602.0,ARGENTINA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,105
188,2010,1,ZZ,11142,29602.0,ARGENTINA,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,1
189,2010,1,ZZ,11142,29602.0,ARGENTINA,Presidente,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,1
190,2010,1,ZZ,11142,29602.0,ARGENTINA,Presidente,43,PV,PARTIDO VERDE,13
191,2010,1,ZZ,98248,29610.0,SENEGAL,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,3
192,2010,1,ZZ,98248,29610.0,SENEGAL,Presidente,13,PT,PARTIDO DOS TRABALHADORES,16
193,2010,1,ZZ,98248,29610.0,SENEGAL,Presidente,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,2
194,2010,1,ZZ,98248,29610.0,SENEGAL,Presidente,43,PV,PARTIDO VERDE,20
195,2010,1,ZZ,98221,29637.0,SIRIA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,7
196,2010,1,ZZ,98221,29637.0,SIRIA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,37
197,2010,1,ZZ,98221,29637.0,SIRIA,Presidente,29,PCO,PARTIDO DA CAUSA OPERARIA,1
198,2010,1,ZZ,98221,29637.0,SIRIA,Presidente,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,4
199,2010,1,ZZ,98221,29637.0,SIRIA,Presidente,43,PV,PARTIDO VERDE,3
200,2010,1,ZZ,29645,29645.0,TIMOR-LESTE,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,9
201,2010,1,ZZ,29645,29645.0,TIMOR-LESTE,Presidente,13,PT,PARTIDO DOS TRABALHADORES,26
202,2010,1,ZZ,29645,29645.0,TIMOR-LESTE,Presidente,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,1
203,2010,1,ZZ,29645,29645.0,TIMOR-LESTE,Presidente,43,PV,PARTIDO VERDE,40
204,2010,1,ZZ,29653,29653.0,CATAR,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,26
205,2010,1,ZZ,29653,29653.0,CATAR,Presidente,13,PT,PARTIDO DOS TRABALHADORES,19
206,2010,1,ZZ,29653,29653.0,CATAR,Presidente,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,1
207,2010,1,ZZ,29653,29653.0,CATAR,Presidente,43,PV,PARTIDO VERDE,16
208,2010,1,ZZ,98540,30880.0,CHINA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,7
209,2010,1,ZZ,98540,30880.0,CHINA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,3
210,2010,1,ZZ,29033,29661.0,IRLANDA,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,48
211,2010,1,ZZ,29033,29661.0,IRLANDA,Presidente,13,PT,PARTIDO DOS TRABALHADORES,29
212,2010,1,ZZ,29033,29661.0,IRLANDA,Presidente,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,1
213,2010,1,ZZ,29033,29661.0,IRLANDA,Presidente,43,PV,PARTIDO VERDE,25
214,2010,1,ZZ,11444,29670.0,PARAGUAI,Presidente,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,17
