,election_year,election_round,place_(zz_=_exterior),municipality_code,municipality_name,office,party_initials,party_number,party_name,number_of_votes
23,2002,2,ZZ,11100,ALEMANHA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,161
24,2002,1,ZZ,11100,ALEMANHA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,283
25,2002,2,ZZ,11100,ALEMANHA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,276
26,2002,1,ZZ,11100,ALEMANHA,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,1
27,2002,1,ZZ,11100,ALEMANHA,PRESIDENTE,PCO,29,PARTIDO DA CAUSA OPERARIA,2
28,2002,1,ZZ,11100,ALEMANHA,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,11
29,2002,1,ZZ,11100,ALEMANHA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,22
30,2002,1,ZZ,11100,ALEMANHA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,110
31,2002,2,ZZ,11100,ALEMANHA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,95
32,2002,2,ZZ,11100,ALEMANHA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,245
33,2002,1,ZZ,11100,ALEMANHA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,274
34,2002,1,ZZ,11100,ALEMANHA,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,3
35,2002,1,ZZ,11100,ALEMANHA,PRESIDENTE,PCO,29,PARTIDO DA CAUSA OPERARIA,1
36,2002,1,ZZ,98965,ANGOLA,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,4
37,2002,1,ZZ,98965,ANGOLA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,9
38,2002,2,ZZ,98965,ANGOLA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,25
39,2002,1,ZZ,98965,ANGOLA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,19
40,2002,1,ZZ,98965,ANGOLA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,44
41,2002,2,ZZ,98965,ANGOLA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,46
42,2002,1,ZZ,11126,ARABIA SAUDITA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,1
43,2002,1,ZZ,11126,ARABIA SAUDITA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,8
44,2002,2,ZZ,11126,ARABIA SAUDITA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,9
45,2002,1,ZZ,11126,ARABIA SAUDITA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,13
46,2002,2,ZZ,11126,ARABIA SAUDITA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,13
47,2002,1,ZZ,11142,ARGENTINA,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,15
48,2002,1,ZZ,11142,ARGENTINA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,40
49,2002,2,ZZ,11142,ARGENTINA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,193
50,2002,1,ZZ,11142,ARGENTINA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,164
51,2002,2,ZZ,11142,ARGENTINA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,318
52,2002,1,ZZ,11142,ARGENTINA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,289
53,2002,1,ZZ,11142,ARGENTINA,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,1
54,2002,1,ZZ,11142,ARGENTINA,PRESIDENTE,PCO,29,PARTIDO DA CAUSA OPERARIA,2
55,2002,1,ZZ,11142,ARGENTINA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,2
56,2002,1,ZZ,11142,ARGENTINA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,13
57,2002,2,ZZ,11142,ARGENTINA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,13
58,2002,2,ZZ,11142,ARGENTINA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,19
59,2002,1,ZZ,11142,ARGENTINA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,19
60,2002,1,ZZ,98981,AUSTRALIA,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,2
61,2002,1,ZZ,98981,AUSTRALIA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,5
62,2002,1,ZZ,98981,AUSTRALIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,9
63,2002,2,ZZ,98981,AUSTRALIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,12
64,2002,2,ZZ,98981,AUSTRALIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,39
65,2002,1,ZZ,98981,AUSTRALIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,30
66,2002,1,ZZ,98981,AUSTRALIA,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,9
67,2002,1,ZZ,98981,AUSTRALIA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,12
68,2002,2,ZZ,98981,AUSTRALIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,46
69,2002,1,ZZ,98981,AUSTRALIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,30
70,2002,2,ZZ,98981,AUSTRALIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,115
71,2002,1,ZZ,98981,AUSTRALIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,96
72,2002,1,ZZ,98981,AUSTRALIA,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,1
73,2002,1,ZZ,98949,AUSTRIA,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,20
74,2002,1,ZZ,98949,AUSTRIA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,21
75,2002,1,ZZ,98949,AUSTRIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,61
76,2002,2,ZZ,98949,AUSTRIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,76
77,2002,1,ZZ,98949,AUSTRIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,154
78,2002,2,ZZ,98949,AUSTRIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,164
79,2002,1,ZZ,98949,AUSTRIA,PRESIDENTE,PCO,29,PARTIDO DA CAUSA OPERARIA,1
80,2002,1,ZZ,98922,BELGICA,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,55
81,2002,1,ZZ,98922,BELGICA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,30
82,2002,2,ZZ,98922,BELGICA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,153
83,2002,1,ZZ,98922,BELGICA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,113
84,2002,2,ZZ,98922,BELGICA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,300
85,2002,1,ZZ,98922,BELGICA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,305
86,2002,1,ZZ,98922,BELGICA,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,6
87,2002,1,ZZ,98922,BELGICA,PRESIDENTE,PCO,29,PARTIDO DA CAUSA OPERARIA,1
88,2002,1,ZZ,11800,BOLIVIA,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,26
89,2002,1,ZZ,11800,BOLIVIA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,53
90,2002,1,ZZ,11800,BOLIVIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,114
91,2002,2,ZZ,11800,BOLIVIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,154
92,2002,2,ZZ,11800,BOLIVIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,129
93,2002,1,ZZ,11800,BOLIVIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,99
94,2002,1,ZZ,11800,BOLIVIA,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,1
95,2002,1,ZZ,11800,BOLIVIA,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,38
96,2002,1,ZZ,11800,BOLIVIA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,56
97,2002,1,ZZ,11800,BOLIVIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,61
98,2002,2,ZZ,11800,BOLIVIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,115
99,2002,1,ZZ,11800,BOLIVIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,108
100,2002,2,ZZ,11800,BOLIVIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,149
101,2002,1,ZZ,11800,BOLIVIA,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,1
102,2002,1,ZZ,11800,BOLIVIA,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,15
103,2002,1,ZZ,11800,BOLIVIA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,37
104,2002,1,ZZ,11800,BOLIVIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,68
105,2002,2,ZZ,11800,BOLIVIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,85
106,2002,2,ZZ,11800,BOLIVIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,134
107,2002,1,ZZ,11800,BOLIVIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,118
108,2002,1,ZZ,11800,BOLIVIA,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,1
109,2002,1,ZZ,98604,CABO VERDE,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,13
110,2002,1,ZZ,98604,CABO VERDE,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,1
111,2002,2,ZZ,98604,CABO VERDE,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,9
112,2002,1,ZZ,98604,CABO VERDE,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,5
113,2002,2,ZZ,98604,CABO VERDE,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,23
114,2002,1,ZZ,98604,CABO VERDE,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,12
115,2002,1,ZZ,98906,CANADA,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,13
116,2002,1,ZZ,98906,CANADA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,35
117,2002,2,ZZ,98906,CANADA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,181
118,2002,1,ZZ,98906,CANADA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,181
119,2002,2,ZZ,98906,CANADA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,292
120,2002,1,ZZ,98906,CANADA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,259
121,2002,1,ZZ,98906,CANADA,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,1
122,2002,1,ZZ,98906,CANADA,PRESIDENTE,PCO,29,PARTIDO DA CAUSA OPERARIA,1
123,2002,1,ZZ,98906,CANADA,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,2
124,2002,1,ZZ,98906,CANADA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,7
125,2002,2,ZZ,98906,CANADA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,43
126,2002,1,ZZ,98906,CANADA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,42
127,2002,2,ZZ,98906,CANADA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,99
128,2002,1,ZZ,98906,CANADA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,91
129,2002,1,ZZ,98906,CANADA,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,1
130,2002,1,ZZ,98906,CANADA,PRESIDENTE,PCO,29,PARTIDO DA CAUSA OPERARIA,1
131,2002,1,ZZ,98906,CANADA,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,22
132,2002,1,ZZ,98906,CANADA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,57
133,2002,2,ZZ,98906,CANADA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,173
134,2002,1,ZZ,98906,CANADA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,149
135,2002,2,ZZ,98906,CANADA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,289
136,2002,1,ZZ,98906,CANADA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,253
137,2002,1,ZZ,98906,CANADA,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,4
138,2002,1,ZZ,98566,CHECOSLOVAQUIA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,3
139,2002,1,ZZ,98566,CHECOSLOVAQUIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,6
140,2002,2,ZZ,98566,CHECOSLOVAQUIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,6
141,2002,1,ZZ,98566,CHECOSLOVAQUIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,14
142,2002,2,ZZ,98566,CHECOSLOVAQUIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,14
143,2002,1,ZZ,98566,CHECOSLOVAQUIA,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,1
144,2002,1,ZZ,98566,CHECOSLOVAQUIA,PRESIDENTE,PCO,29,PARTIDO DA CAUSA OPERARIA,1
145,2002,1,ZZ,11169,CHILE,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,32
146,2002,1,ZZ,11169,CHILE,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,81
147,2002,1,ZZ,11169,CHILE,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,309
148,2002,2,ZZ,11169,CHILE,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,364
149,2002,2,ZZ,11169,CHILE,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,377
150,2002,1,ZZ,11169,CHILE,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,323
151,2002,1,ZZ,11169,CHILE,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,9
152,2002,1,ZZ,11169,CHILE,PRESIDENTE,PCO,29,PARTIDO DA CAUSA OPERARIA,1
153,2002,1,ZZ,98540,CHINA,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,5
154,2002,1,ZZ,98540,CHINA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,3
155,2002,1,ZZ,98540,CHINA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,19
156,2002,2,ZZ,98540,CHINA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,26
157,2002,1,ZZ,98540,CHINA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,23
158,2002,2,ZZ,98540,CHINA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,23
159,2002,2,ZZ,98540,CHINA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,14
160,2002,1,ZZ,98540,CHINA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,9
161,2002,1,ZZ,98540,CHINA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,10
162,2002,2,ZZ,98540,CHINA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,15
163,2002,1,ZZ,98540,CHINA,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,1
164,2002,1,ZZ,98540,CHINA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,13
165,2002,2,ZZ,98540,CHINA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,24
166,2002,1,ZZ,98540,CHINA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,19
167,2002,1,ZZ,98540,CHINA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,15
168,2002,2,ZZ,98540,CHINA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,22
169,2002,1,ZZ,98523,CINGAPURA,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,1
170,2002,1,ZZ,98523,CINGAPURA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,4
171,2002,2,ZZ,98523,CINGAPURA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,38
172,2002,1,ZZ,98523,CINGAPURA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,34
173,2002,1,ZZ,98523,CINGAPURA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,25
174,2002,2,ZZ,98523,CINGAPURA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,22
175,2002,1,ZZ,98523,CINGAPURA,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,1
176,2002,1,ZZ,11185,COLOMBIA,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,13
177,2002,1,ZZ,11185,COLOMBIA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,15
178,2002,2,ZZ,11185,COLOMBIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,46
179,2002,1,ZZ,11185,COLOMBIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,44
180,2002,2,ZZ,11185,COLOMBIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,82
181,2002,1,ZZ,11185,COLOMBIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,56
182,2002,1,ZZ,11207,COREIA,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,4
183,2002,1,ZZ,11207,COREIA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,5
184,2002,2,ZZ,11207,COREIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,15
185,2002,1,ZZ,11207,COREIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,14
186,2002,2,ZZ,11207,COREIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,25
187,2002,1,ZZ,11207,COREIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,23
188,2002,1,ZZ,11207,COREIA,PRESIDENTE,PCO,29,PARTIDO DA CAUSA OPERARIA,3
189,2002,1,ZZ,98582,COSTA DO MARFIM,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,20
190,2002,1,ZZ,98582,COSTA DO MARFIM,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,3
191,2002,1,ZZ,98582,COSTA DO MARFIM,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,2
192,2002,2,ZZ,98582,COSTA DO MARFIM,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,20
193,2002,1,ZZ,98582,COSTA DO MARFIM,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,16
194,2002,2,ZZ,98582,COSTA DO MARFIM,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,15
195,2002,1,ZZ,98507,COSTA RICA,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,5
196,2002,1,ZZ,98507,COSTA RICA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,5
197,2002,1,ZZ,98507,COSTA RICA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,77
198,2002,2,ZZ,98507,COSTA RICA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,73
199,2002,1,ZZ,98507,COSTA RICA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,46
200,2002,2,ZZ,98507,COSTA RICA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,47
201,2002,1,ZZ,98507,COSTA RICA,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,2
202,2002,1,ZZ,98868,CUBA,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,2
203,2002,1,ZZ,98868,CUBA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,14
204,2002,1,ZZ,98868,CUBA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,18
205,2002,2,ZZ,98868,CUBA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,18
206,2002,2,ZZ,98868,CUBA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,184
207,2002,1,ZZ,98868,CUBA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,166
208,2002,1,ZZ,98485,DINAMARCA,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,3
209,2002,1,ZZ,98485,DINAMARCA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,14
210,2002,2,ZZ,98485,DINAMARCA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,48
211,2002,1,ZZ,98485,DINAMARCA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,37
212,2002,2,ZZ,98485,DINAMARCA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,97
213,2002,1,ZZ,98485,DINAMARCA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,81
214,2002,1,ZZ,98485,DINAMARCA,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,1
215,2002,1,ZZ,98086,EGITO,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,15
216,2002,1,ZZ,98086,EGITO,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,5
