Election Year,Place (ZZ = Exterior),Municipality Code,Municipality Name,Gender Code,Gender Description,Marital Status Code,Marital Status Description,Age Group Code,Age Group Description,Educational Attainment Code,Educational Attainment Description,Quantity of Voters
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,3,CASADO,4044,40 a 44 anos                  ,5,ENSINO MÉDIO INCOMPLETO,9
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,3,CASADO,4044,40 a 44 anos                  ,6,ENSINO MÉDIO COMPLETO,34
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,3,CASADO,4044,40 a 44 anos                  ,7,SUPERIOR INCOMPLETO,5
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,3,CASADO,4044,40 a 44 anos                  ,8,SUPERIOR COMPLETO,60
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,3,CASADO,4549,45 a 49 anos                  ,3,ENSINO FUNDAMENTAL INCOMPLETO,9
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,3,CASADO,4549,45 a 49 anos                  ,4,ENSINO FUNDAMENTAL COMPLETO,11
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,3,CASADO,4549,45 a 49 anos                  ,5,ENSINO MÉDIO INCOMPLETO,3
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,3,CASADO,4549,45 a 49 anos                  ,6,ENSINO MÉDIO COMPLETO,30
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,3,CASADO,4549,45 a 49 anos                  ,7,SUPERIOR INCOMPLETO,9
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,3,CASADO,4549,45 a 49 anos                  ,8,SUPERIOR COMPLETO,43
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,3,CASADO,5054,50 a 54 anos                  ,2,LÊ E ESCREVE,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,3,CASADO,5054,50 a 54 anos                  ,3,ENSINO FUNDAMENTAL INCOMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,3,CASADO,5054,50 a 54 anos                  ,4,ENSINO FUNDAMENTAL COMPLETO,6
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,3,CASADO,5054,50 a 54 anos                  ,5,ENSINO MÉDIO INCOMPLETO,5
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,3,CASADO,5054,50 a 54 anos                  ,6,ENSINO MÉDIO COMPLETO,21
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,3,CASADO,5054,50 a 54 anos                  ,7,SUPERIOR INCOMPLETO,15
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,3,CASADO,5054,50 a 54 anos                  ,8,SUPERIOR COMPLETO,42
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,3,CASADO,5559,55 a 59 anos                  ,2,LÊ E ESCREVE,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,3,CASADO,5559,55 a 59 anos                  ,3,ENSINO FUNDAMENTAL INCOMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,3,CASADO,5559,55 a 59 anos                  ,4,ENSINO FUNDAMENTAL COMPLETO,3
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,3,CASADO,5559,55 a 59 anos                  ,5,ENSINO MÉDIO INCOMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,3,CASADO,5559,55 a 59 anos                  ,6,ENSINO MÉDIO COMPLETO,9
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,3,CASADO,5559,55 a 59 anos                  ,7,SUPERIOR INCOMPLETO,5
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,3,CASADO,5559,55 a 59 anos                  ,8,SUPERIOR COMPLETO,33
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,3,CASADO,6064,60 a 64 anos                  ,4,ENSINO FUNDAMENTAL COMPLETO,2
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,3,CASADO,6064,60 a 64 anos                  ,5,ENSINO MÉDIO INCOMPLETO,4
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,3,CASADO,6064,60 a 64 anos                  ,6,ENSINO MÉDIO COMPLETO,2
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,3,CASADO,6064,60 a 64 anos                  ,7,SUPERIOR INCOMPLETO,4
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,3,CASADO,6064,60 a 64 anos                  ,8,SUPERIOR COMPLETO,31
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,3,CASADO,6569,65 a 69 anos                  ,4,ENSINO FUNDAMENTAL COMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,3,CASADO,6569,65 a 69 anos                  ,6,ENSINO MÉDIO COMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,3,CASADO,6569,65 a 69 anos                  ,7,SUPERIOR INCOMPLETO,2
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,3,CASADO,6569,65 a 69 anos                  ,8,SUPERIOR COMPLETO,14
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,3,CASADO,7074,70 a 74 anos                  ,6,ENSINO MÉDIO COMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,3,CASADO,7074,70 a 74 anos                  ,7,SUPERIOR INCOMPLETO,2
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,3,CASADO,7074,70 a 74 anos                  ,8,SUPERIOR COMPLETO,5
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,3,CASADO,7579,75 a 79 anos                  ,8,SUPERIOR COMPLETO,6
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,5,VIÚVO,5054,50 a 54 anos                  ,4,ENSINO FUNDAMENTAL COMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,5,VIÚVO,5054,50 a 54 anos                  ,6,ENSINO MÉDIO COMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,5,VIÚVO,5054,50 a 54 anos                  ,7,SUPERIOR INCOMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,5,VIÚVO,6569,65 a 69 anos                  ,7,SUPERIOR INCOMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,7,SEPARADO JUDICIALMENTE,2124,21 a 24 anos                  ,4,ENSINO FUNDAMENTAL COMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,7,SEPARADO JUDICIALMENTE,3539,35 a 39 anos                  ,6,ENSINO MÉDIO COMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,7,SEPARADO JUDICIALMENTE,4044,40 a 44 anos                  ,3,ENSINO FUNDAMENTAL INCOMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,7,SEPARADO JUDICIALMENTE,4044,40 a 44 anos                  ,4,ENSINO FUNDAMENTAL COMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,7,SEPARADO JUDICIALMENTE,4044,40 a 44 anos                  ,5,ENSINO MÉDIO INCOMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,7,SEPARADO JUDICIALMENTE,4044,40 a 44 anos                  ,6,ENSINO MÉDIO COMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,7,SEPARADO JUDICIALMENTE,4549,45 a 49 anos                  ,6,ENSINO MÉDIO COMPLETO,2
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,7,SEPARADO JUDICIALMENTE,4549,45 a 49 anos                  ,8,SUPERIOR COMPLETO,2
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,7,SEPARADO JUDICIALMENTE,5054,50 a 54 anos                  ,6,ENSINO MÉDIO COMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,7,SEPARADO JUDICIALMENTE,5559,55 a 59 anos                  ,6,ENSINO MÉDIO COMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,7,SEPARADO JUDICIALMENTE,5559,55 a 59 anos                  ,8,SUPERIOR COMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,7,SEPARADO JUDICIALMENTE,6064,60 a 64 anos                  ,8,SUPERIOR COMPLETO,2
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,7,SEPARADO JUDICIALMENTE,6569,65 a 69 anos                  ,8,SUPERIOR COMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,9,DIVORCIADO,2529,25 a 29 anos                  ,7,SUPERIOR INCOMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,9,DIVORCIADO,3034,30 a 34 anos                  ,3,ENSINO FUNDAMENTAL INCOMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,9,DIVORCIADO,3034,30 a 34 anos                  ,6,ENSINO MÉDIO COMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,9,DIVORCIADO,3034,30 a 34 anos                  ,7,SUPERIOR INCOMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,9,DIVORCIADO,3539,35 a 39 anos                  ,3,ENSINO FUNDAMENTAL INCOMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,9,DIVORCIADO,3539,35 a 39 anos                  ,5,ENSINO MÉDIO INCOMPLETO,2
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,9,DIVORCIADO,3539,35 a 39 anos                  ,6,ENSINO MÉDIO COMPLETO,5
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,9,DIVORCIADO,3539,35 a 39 anos                  ,7,SUPERIOR INCOMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,9,DIVORCIADO,3539,35 a 39 anos                  ,8,SUPERIOR COMPLETO,2
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,9,DIVORCIADO,4044,40 a 44 anos                  ,2,LÊ E ESCREVE,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,9,DIVORCIADO,4044,40 a 44 anos                  ,3,ENSINO FUNDAMENTAL INCOMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,9,DIVORCIADO,4044,40 a 44 anos                  ,4,ENSINO FUNDAMENTAL COMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,9,DIVORCIADO,4044,40 a 44 anos                  ,5,ENSINO MÉDIO INCOMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,9,DIVORCIADO,4044,40 a 44 anos                  ,6,ENSINO MÉDIO COMPLETO,2
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,9,DIVORCIADO,4044,40 a 44 anos                  ,7,SUPERIOR INCOMPLETO,2
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,9,DIVORCIADO,4044,40 a 44 anos                  ,8,SUPERIOR COMPLETO,3
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,9,DIVORCIADO,4549,45 a 49 anos                  ,2,LÊ E ESCREVE,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,9,DIVORCIADO,4549,45 a 49 anos                  ,3,ENSINO FUNDAMENTAL INCOMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,9,DIVORCIADO,4549,45 a 49 anos                  ,4,ENSINO FUNDAMENTAL COMPLETO,2
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,9,DIVORCIADO,4549,45 a 49 anos                  ,5,ENSINO MÉDIO INCOMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,9,DIVORCIADO,4549,45 a 49 anos                  ,6,ENSINO MÉDIO COMPLETO,5
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,9,DIVORCIADO,4549,45 a 49 anos                  ,8,SUPERIOR COMPLETO,5
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,9,DIVORCIADO,5054,50 a 54 anos                  ,2,LÊ E ESCREVE,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,9,DIVORCIADO,5054,50 a 54 anos                  ,3,ENSINO FUNDAMENTAL INCOMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,9,DIVORCIADO,5054,50 a 54 anos                  ,4,ENSINO FUNDAMENTAL COMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,9,DIVORCIADO,5054,50 a 54 anos                  ,5,ENSINO MÉDIO INCOMPLETO,3
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,9,DIVORCIADO,5054,50 a 54 anos                  ,6,ENSINO MÉDIO COMPLETO,2
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,9,DIVORCIADO,5054,50 a 54 anos                  ,7,SUPERIOR INCOMPLETO,2
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,9,DIVORCIADO,5054,50 a 54 anos                  ,8,SUPERIOR COMPLETO,2
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,9,DIVORCIADO,5559,55 a 59 anos                  ,5,ENSINO MÉDIO INCOMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,9,DIVORCIADO,5559,55 a 59 anos                  ,6,ENSINO MÉDIO COMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,9,DIVORCIADO,5559,55 a 59 anos                  ,7,SUPERIOR INCOMPLETO,2
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,9,DIVORCIADO,5559,55 a 59 anos                  ,8,SUPERIOR COMPLETO,6
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,9,DIVORCIADO,6064,60 a 64 anos                  ,7,SUPERIOR INCOMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,9,DIVORCIADO,6064,60 a 64 anos                  ,8,SUPERIOR COMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,9,DIVORCIADO,6569,65 a 69 anos                  ,7,SUPERIOR INCOMPLETO,1
2014,ZZ,29700,GENEBRA-SUIC,2,MASCULINO,9,DIVORCIADO,6569,65 a 69 anos                  ,8,SUPERIOR COMPLETO,2
